"Distracted","Drugs","NoRestraint","MultiFatality","Fire","HitAndRun","Speeding","previous_recorded_crashes","previous_dwi_convictions","previous_recorded_suspensions_and_revocations","travel_speed","Makers","DrunkDrivers","Incl_Weather","Intersection","date_of_crash","hour_of_crash"
1,0,0,0,0,1,1,0,0,0,86,"Daimler",1,0,1,2016-02-08,2
0,0,0,0,0,1,1,0,0,0,86,"Daimler",1,0,1,2016-02-08,2
1,0,0,0,0,1,1,0,0,0,86,"Daimler",1,0,1,2016-02-08,2
0,0,0,0,0,1,1,0,0,0,86,"Daimler",1,0,1,2016-02-08,2
0,0,0,0,1,0,0,1,0,0,0,"Daimler",0,1,0,2016-10-03,17
0,0,0,0,0,0,0,1,0,0,0,"Daimler",0,1,0,2016-10-03,17
0,0,1,0,0,0,0,1,0,0,0,"Daimler",0,1,0,2016-10-03,17
0,0,0,0,0,0,0,1,0,0,0,"Daimler",0,1,0,2016-10-03,17
0,0,0,0,0,0,0,1,0,0,0,"Daimler",0,1,0,2016-10-03,17
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-09-21,13
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-09-21,13
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-09-21,13
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-09-21,13
0,0,1,1,1,0,0,0,0,0,70,"Daimler",0,1,0,2016-11-25,4
0,0,0,1,0,0,0,0,0,0,70,"Daimler",0,1,0,2016-11-25,4
0,0,1,0,0,0,0,0,0,0,45,"Daimler",0,0,1,2016-12-03,21
0,0,0,0,0,0,0,0,0,0,45,"Daimler",0,0,1,2016-12-03,21
0,0,1,0,0,0,0,0,0,0,45,"Daimler",0,0,1,2016-12-03,21
1,0,0,0,0,0,0,0,0,0,25,"Daimler",0,0,1,2016-10-19,11
1,0,1,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
0,0,1,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
1,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
0,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
1,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
0,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
1,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
0,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
1,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
0,0,0,1,0,0,0,0,0,0,57,"Daimler",0,0,0,2016-08-14,20
0,0,1,0,0,0,0,0,0,0,48,"Daimler",0,0,1,2016-05-16,19
0,0,0,0,0,0,0,0,0,0,48,"Daimler",0,0,1,2016-05-16,19
1,0,0,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-09-09,23
0,0,0,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-09-09,23
1,0,0,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-09-09,23
0,0,0,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-09-09,23
1,0,1,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-09-09,23
0,0,1,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-09-09,23
1,0,0,0,0,0,0,0,0,0,50,"Daimler",0,1,0,2016-12-01,9
0,0,0,0,0,0,0,0,0,0,50,"Daimler",0,1,0,2016-12-01,9
1,1,0,0,0,0,0,0,0,0,50,"Daimler",0,1,0,2016-12-01,9
0,1,0,0,0,0,0,0,0,0,50,"Daimler",0,1,0,2016-12-01,9
0,0,0,0,0,0,0,2,0,0,65,"Daimler",0,1,0,2016-04-09,14
1,0,0,0,0,0,0,2,0,0,65,"Daimler",0,1,0,2016-04-09,14
0,0,0,0,0,0,0,0,0,0,50,"Daimler",0,0,0,2016-12-17,13
0,0,0,0,0,0,0,0,0,0,50,"Daimler",0,0,0,2016-12-17,13
0,0,0,0,0,0,0,0,0,0,50,"Daimler",0,0,0,2016-12-17,13
1,0,0,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-08-19,15
0,0,0,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-08-19,15
1,0,0,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-08-19,15
0,0,0,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-08-19,15
1,0,1,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-08-19,15
0,0,1,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-08-19,15
1,0,0,0,0,0,0,0,0,0,48,"Daimler",0,0,0,2016-08-15,2
1,0,0,0,0,0,0,0,0,0,48,"Daimler",0,0,0,2016-08-15,2
1,0,0,0,0,0,0,0,0,0,48,"Daimler",0,0,0,2016-08-15,2
0,0,0,0,0,0,0,0,0,0,55,"Daimler",1,0,0,2016-09-10,21
1,0,0,0,0,0,0,0,0,0,55,"Daimler",1,0,0,2016-09-10,21
0,0,0,0,0,0,0,0,0,0,55,"Daimler",1,0,0,2016-09-10,21
1,0,0,0,0,0,0,0,0,0,55,"Daimler",1,0,0,2016-09-10,21
0,0,0,0,0,0,0,1,0,3,90,"Daimler",1,0,1,2016-05-28,22
1,1,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,1,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,0,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,0,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,0,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,0,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,0,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,0,0,0,0,0,0,0,0,0,28,"Daimler",1,0,0,2016-07-11,0
1,0,0,0,0,0,0,0,0,0,0,"Daimler",1,0,1,2016-12-01,19
0,0,0,0,0,0,0,0,0,0,0,"Daimler",1,0,1,2016-12-01,19
1,0,0,0,0,0,0,0,0,0,0,"Daimler",1,0,1,2016-12-01,19
0,0,0,0,0,0,0,0,0,0,0,"Daimler",1,0,1,2016-12-01,19
0,0,0,1,0,0,0,0,0,1,60,"Daimler",0,0,0,2016-04-02,1
0,0,1,1,0,0,0,0,0,1,60,"Daimler",0,0,0,2016-04-02,1
0,0,0,0,0,0,0,0,0,1,0,"Daimler",0,1,0,2016-06-05,18
0,0,0,0,0,0,0,0,0,1,0,"Daimler",0,1,0,2016-06-05,18
1,1,0,0,0,0,0,0,0,0,65,"Daimler",1,0,0,2016-04-13,23
0,1,0,0,0,0,0,0,0,0,65,"Daimler",1,0,0,2016-04-13,23
1,0,0,0,0,0,0,0,0,0,65,"Daimler",1,0,0,2016-04-13,23
0,0,0,0,0,0,0,0,0,0,65,"Daimler",1,0,0,2016-04-13,23
1,0,0,0,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-02-07,10
1,0,0,0,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-02-07,10
1,0,0,0,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-02-07,10
1,0,0,0,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-02-07,10
1,0,0,0,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-02-07,10
1,0,0,0,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-02-07,10
0,1,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-10-25,11
0,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-10-25,11
0,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-10-25,11
0,1,0,0,0,0,1,1,0,5,70,"Daimler",1,0,0,2016-09-10,1
1,1,0,0,0,0,1,1,0,5,70,"Daimler",1,0,0,2016-09-10,1
0,1,1,0,0,0,1,1,0,5,70,"Daimler",1,0,0,2016-09-10,1
1,1,1,0,0,0,1,1,0,5,70,"Daimler",1,0,0,2016-09-10,1
1,0,0,0,0,0,0,0,0,0,55,"Daimler",1,1,0,2016-10-01,21
1,0,0,0,0,0,0,0,0,0,55,"Daimler",1,1,0,2016-09-02,14
0,0,0,0,0,0,0,0,0,0,55,"Daimler",1,1,0,2016-09-02,14
1,1,0,0,0,0,0,0,0,0,55,"Daimler",1,1,0,2016-09-02,14
0,1,0,0,0,0,0,0,0,0,55,"Daimler",1,1,0,2016-09-02,14
1,0,1,0,0,0,0,0,0,0,55,"Daimler",1,1,0,2016-09-02,14
0,0,1,0,0,0,0,0,0,0,55,"Daimler",1,1,0,2016-09-02,14
0,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-10-09,10
0,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-10-09,10
0,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-10-09,10
0,0,0,1,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-08,10
0,0,1,1,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-08,10
0,0,0,1,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-08,10
0,0,0,0,0,0,0,0,0,0,20,"Daimler",0,0,1,2016-02-13,17
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-14,13
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-14,13
0,1,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-14,13
1,1,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-14,13
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-14,13
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-14,13
1,0,0,0,0,0,0,0,0,0,20,"Daimler",0,0,1,2016-11-27,17
1,0,0,0,0,0,0,0,0,0,20,"Daimler",0,0,1,2016-11-27,17
1,0,1,0,0,0,0,0,0,0,20,"Daimler",0,0,1,2016-11-27,17
1,0,1,0,0,0,0,0,0,0,20,"Daimler",0,0,1,2016-11-27,17
1,0,1,0,0,0,0,1,0,0,55,"Daimler",0,0,0,2016-10-15,19
0,0,1,0,0,0,0,1,0,0,55,"Daimler",0,0,0,2016-10-15,19
1,0,1,0,0,0,0,1,0,0,55,"Daimler",0,0,0,2016-10-15,19
0,0,1,0,0,0,0,1,0,0,55,"Daimler",0,0,0,2016-10-15,19
1,0,0,0,0,0,0,1,0,0,55,"Daimler",0,0,0,2016-10-15,19
0,0,0,0,0,0,0,1,0,0,55,"Daimler",0,0,0,2016-10-15,19
0,1,1,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-04-01,18
1,1,1,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-04-01,18
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-04-01,18
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-04-01,18
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-04-01,18
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-04-01,18
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-06,12
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-06,12
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-06,12
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-06,12
1,0,1,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-06,12
0,0,1,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-06,12
0,1,1,0,0,0,0,0,0,0,8,"Daimler",0,0,1,2016-03-24,16
0,0,0,0,0,0,0,0,0,0,8,"Daimler",0,0,1,2016-03-24,16
0,0,0,0,0,0,0,0,0,0,8,"Daimler",0,0,1,2016-03-24,16
1,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-12-30,17
0,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-12-30,17
1,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-12-30,17
0,0,0,0,0,0,0,0,0,0,10,"Daimler",0,0,1,2016-12-30,17
1,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-01,16
1,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-01,16
1,0,0,0,0,0,0,0,0,0,60,"Daimler",0,0,0,2016-05-12,0
0,0,0,0,0,0,0,0,0,0,60,"Daimler",0,0,0,2016-05-12,0
1,0,0,0,0,0,0,0,0,0,60,"Daimler",0,0,0,2016-05-12,0
0,0,0,0,0,0,0,0,0,0,60,"Daimler",0,0,0,2016-05-12,0
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,1,0,2016-12-22,0
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,1,0,2016-12-22,0
0,0,0,0,0,0,0,1,0,1,5,"Daimler",0,0,0,2016-09-29,5
0,0,1,0,0,0,1,0,0,1,70,"Daimler",0,0,1,2016-03-19,5
0,0,0,1,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-06-02,23
0,0,0,1,1,0,0,0,0,0,65,"Daimler",0,0,0,2016-06-02,23
1,0,0,0,0,0,0,1,0,0,65,"Daimler",0,0,0,2016-03-03,9
1,1,0,0,0,0,0,0,0,0,55,"Daimler",0,1,1,2016-09-06,4
1,0,1,0,1,0,0,0,0,0,55,"Daimler",0,0,0,2016-11-22,3
0,0,0,0,0,0,1,0,0,4,65,"Daimler",1,0,0,2016-03-23,0
1,0,1,0,0,0,0,0,0,5,35,"Daimler",0,0,0,2016-09-22,2
1,0,0,0,1,0,1,0,0,0,62,"Daimler",1,0,0,2016-01-07,22
1,0,1,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-06-22,6
0,0,1,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-06-22,6
1,0,0,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-06-22,6
0,0,0,0,0,0,0,0,0,0,55,"Daimler",0,0,0,2016-06-22,6
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-20,16
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-20,16
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-20,16
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-20,16
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-20,16
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-20,16
0,0,0,0,0,0,0,0,0,0,25,"Daimler",0,0,0,2016-03-24,12
0,0,0,0,0,0,0,0,0,0,25,"Daimler",0,0,0,2016-03-24,12
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-08-31,17
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-08-31,17
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-08-31,17
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-08-31,17
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-08-31,17
1,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,0,2016-08-31,17
0,0,0,0,0,0,1,0,0,0,100,"Daimler",1,0,0,2016-02-27,16
0,1,1,0,0,0,1,0,0,0,100,"Daimler",1,0,0,2016-02-27,16
0,0,0,0,0,0,1,0,0,0,100,"Daimler",1,0,0,2016-02-27,16
1,0,0,0,0,1,0,0,0,0,45,"Daimler",1,1,1,2016-04-21,22
1,0,0,0,0,1,0,0,0,0,45,"Daimler",1,1,1,2016-04-21,22
0,0,0,0,0,0,0,0,0,1,40,"Daimler",0,0,0,2016-01-10,23
0,0,0,1,0,0,0,0,0,0,70,"Daimler",0,0,0,2016-05-27,4
0,0,0,1,0,0,0,0,0,0,70,"Daimler",0,0,0,2016-05-27,4
0,0,0,0,0,0,0,2,0,4,0,"Daimler",0,0,0,2016-02-26,9
0,0,0,0,0,0,0,2,0,4,0,"Daimler",0,0,0,2016-02-26,9
0,1,0,0,0,0,1,0,0,0,67,"Daimler",1,0,1,2016-07-16,2
0,0,1,0,0,0,0,0,0,0,40,"Daimler",1,1,0,2016-10-27,22
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-26,16
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-06-26,16
0,0,0,0,0,0,0,0,0,0,65,"Daimler",1,1,0,2016-11-20,2
0,0,0,0,0,0,0,0,0,0,65,"Daimler",1,1,0,2016-11-20,2
0,0,0,0,0,0,0,0,0,0,35,"Daimler",1,0,0,2016-07-14,2
0,0,0,0,0,0,0,0,0,0,35,"Daimler",1,0,0,2016-07-14,2
1,0,0,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-01-30,13
1,0,1,0,0,0,0,0,0,0,40,"Daimler",0,0,0,2016-01-30,13
0,0,0,0,0,0,0,1,0,0,45,"Daimler",0,0,1,2016-01-20,19
0,0,1,0,0,0,0,1,0,0,45,"Daimler",0,0,1,2016-01-20,19
0,0,0,0,0,1,0,0,0,0,35,"Daimler",1,0,1,2016-01-19,21
0,0,0,0,0,1,0,0,0,0,35,"Daimler",1,0,1,2016-01-19,21
0,0,1,0,0,0,0,0,0,0,55,"Daimler",1,0,0,2016-04-24,23
1,0,0,0,0,1,0,0,0,0,45,"Daimler",0,1,0,2016-02-03,23
1,1,0,0,0,1,0,0,0,0,45,"Daimler",0,1,0,2016-02-03,23
1,0,0,0,0,1,0,0,0,0,45,"Daimler",0,1,0,2016-02-03,23
0,0,0,0,0,0,0,0,0,0,45,"Daimler",0,0,0,2016-07-22,20
0,0,0,0,0,0,0,0,0,0,45,"Daimler",0,0,0,2016-07-22,20
1,0,0,0,0,0,0,0,0,0,20,"Daimler",0,0,0,2016-06-01,8
1,0,0,0,0,0,0,0,0,0,20,"Daimler",0,0,0,2016-06-01,8
0,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
1,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
0,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
1,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
0,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
1,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
0,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
1,0,0,0,0,0,0,1,0,0,0,"Daimler",0,0,0,2016-02-12,10
0,0,1,0,0,0,0,0,0,0,45,"Daimler",0,0,1,2016-03-01,16
0,0,0,0,0,0,0,0,0,0,45,"Daimler",0,0,1,2016-03-01,16
0,0,0,0,0,0,0,0,0,0,45,"Daimler",0,0,1,2016-03-01,16
0,0,0,1,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-06-10,0
0,0,0,1,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-06-10,0
0,0,0,1,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-06-10,0
0,0,1,1,0,0,0,0,0,0,65,"Daimler",0,0,0,2016-06-10,0
0,0,0,0,0,0,0,0,0,3,13,"Daimler",0,0,0,2016-07-08,14
1,0,0,0,0,0,0,0,0,3,13,"Daimler",0,0,0,2016-07-08,14
0,0,0,0,0,0,0,0,0,3,13,"Daimler",0,0,0,2016-07-08,14
1,0,0,0,0,0,0,0,0,3,13,"Daimler",0,0,0,2016-07-08,14
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-06,18
0,0,1,0,0,0,0,0,0,0,0,"Daimler",0,0,1,2016-10-06,18
0,0,0,0,0,0,0,0,0,0,50,"Daimler",0,0,1,2016-11-22,17
0,0,0,0,0,0,0,0,0,0,50,"Daimler",0,0,1,2016-11-22,17
1,0,1,1,0,0,1,0,0,0,60,"Daimler",0,0,0,2016-12-20,0
1,0,1,1,0,0,1,0,0,0,60,"Daimler",0,0,0,2016-12-20,0
0,0,0,0,0,0,0,0,0,0,30,"Daimler",0,0,1,2016-04-08,11
0,0,0,0,0,0,0,0,0,0,30,"Daimler",0,0,1,2016-04-08,11
0,0,0,0,0,0,0,0,0,0,30,"Daimler",0,0,1,2016-04-08,11
0,0,0,0,0,0,0,0,0,0,30,"Daimler",0,0,1,2016-04-08,11
0,0,0,0,0,0,0,0,0,0,30,"Daimler",0,0,1,2016-04-08,11
0,0,1,0,0,0,0,0,0,0,30,"Daimler",0,0,1,2016-04-08,11
0,0,0,0,0,0,0,0,0,0,30,"Daimler",0,0,1,2016-04-08,11
0,0,0,0,0,0,0,1,0,0,25,"Daimler",0,0,0,2016-07-02,13
0,0,0,0,0,0,0,1,0,0,25,"Daimler",0,0,0,2016-07-02,13
0,0,0,0,0,0,0,1,0,0,25,"Daimler",0,0,0,2016-07-02,13
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,1,0,2016-01-23,17
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,1,0,2016-01-23,17
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-11-14,19
0,0,1,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-11-14,19
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-11-14,19
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,1,1,2016-12-26,21
0,0,0,0,0,0,0,0,0,0,0,"Daimler",0,1,1,2016-12-26,21
1,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
1,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
1,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
1,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,1,2016-06-04,19
0,0,0,0,0,0,0,0,0,0,35,"Daimler",0,0,0,2016-08-22,23
0,0,0,0,0,0,0,0,0,0,45,"Daimler",0,0,0,2016-04-13,5
0,0,0,0,0,0,0,0,0,0,45,"Daimler",0,0,0,2016-04-13,5
0,0,0,0,0,1,1,0,1,0,68,"Daimler",0,1,0,2016-02-24,23
0,1,0,0,0,1,1,0,1,0,68,"Daimler",0,1,0,2016-02-24,23
0,1,1,0,0,0,1,1,1,17,62,"Daimler",0,1,0,2016-06-12,21
0,0,1,0,0,0,1,1,1,17,62,"Daimler",0,1,0,2016-06-12,21
0,0,0,0,0,0,1,1,1,17,62,"Daimler",0,1,0,2016-06-12,21
1,0,0,0,0,0,0,1,1,2,37,"Daimler",0,0,1,2016-02-06,7
1,0,0,0,0,0,0,1,1,2,37,"Daimler",0,0,1,2016-02-06,7
0,0,0,0,0,0,0,0,1,0,70,"Daimler",0,0,0,2016-01-19,19
0,0,0,0,0,0,0,0,1,0,70,"Daimler",0,0,0,2016-01-19,19
0,0,0,0,0,0,0,0,1,2,55,"Daimler",0,0,0,2016-03-10,12
0,0,0,0,0,0,0,0,1,2,55,"Daimler",0,0,0,2016-03-10,12
1,0,0,1,0,0,0,0,1,1,65,"Daimler",1,1,0,2016-01-23,19
1,0,0,1,0,0,0,0,1,1,65,"Daimler",1,1,0,2016-01-23,19
1,0,0,0,0,0,0,0,0,0,20,"BMW",0,0,0,2015-01-18,21
0,0,1,1,0,0,1,0,0,0,70,"BMW",1,0,0,2015-06-12,2
0,1,1,1,0,0,1,0,0,0,70,"BMW",1,0,0,2015-06-12,2
0,0,0,0,1,0,1,0,0,0,75,"BMW",0,0,1,2015-05-01,1
1,0,0,0,0,0,0,0,0,0,30,"BMW",0,0,0,2015-01-09,19
1,0,0,0,0,0,0,0,0,0,30,"BMW",0,0,0,2015-01-09,19
1,0,0,0,0,0,0,0,0,0,30,"BMW",0,0,0,2015-01-09,19
1,0,0,0,0,0,0,0,0,0,30,"BMW",0,0,0,2015-01-09,19
1,0,0,0,0,0,0,0,0,0,40,"BMW",0,0,0,2015-09-17,21
1,0,0,0,0,0,0,0,0,0,40,"BMW",0,0,0,2015-09-17,21
0,0,0,0,0,0,0,0,0,0,65,"BMW",0,0,0,2015-03-19,20
0,0,0,0,0,0,0,0,0,0,65,"BMW",0,0,0,2015-03-19,20
0,0,0,0,0,0,0,0,0,0,65,"BMW",0,0,0,2015-03-19,20
0,0,0,0,0,0,0,0,0,0,65,"BMW",0,0,0,2015-03-19,20
0,0,0,0,0,0,0,0,0,0,55,"BMW",0,0,0,2015-10-02,12
0,1,0,0,0,0,0,0,0,0,55,"BMW",0,0,0,2015-10-02,12
0,0,1,0,0,0,0,0,0,0,55,"BMW",0,0,0,2015-10-02,12
0,0,0,0,0,0,0,0,0,0,10,"BMW",0,0,1,2015-03-24,17
0,0,0,0,0,0,0,0,0,0,10,"BMW",0,0,1,2015-03-24,17
0,0,0,0,0,0,0,0,0,0,60,"BMW",1,0,1,2015-09-22,20
1,0,0,0,0,0,0,0,0,0,60,"BMW",1,0,1,2015-09-22,20
0,0,0,0,0,0,0,0,0,0,60,"BMW",1,0,1,2015-09-22,20
1,0,0,0,0,0,0,0,0,0,60,"BMW",1,0,1,2015-09-22,20
0,0,0,0,0,0,0,0,0,0,60,"BMW",1,0,1,2015-09-22,20
1,0,0,0,0,0,0,0,0,0,60,"BMW",1,0,1,2015-09-22,20
0,0,0,0,0,0,1,0,0,1,80,"BMW",1,1,1,2015-11-08,22
0,0,0,0,0,0,1,0,0,1,80,"BMW",1,1,1,2015-11-08,22
0,1,0,0,0,0,0,0,0,0,35,"BMW",0,0,0,2015-08-19,17
0,0,0,0,0,0,0,0,0,0,35,"BMW",0,0,0,2015-08-19,17
0,0,0,0,0,0,0,0,0,0,65,"BMW",0,0,0,2015-12-15,22
0,0,0,0,0,0,0,0,0,0,65,"BMW",0,0,0,2015-12-15,22
0,0,0,0,0,0,0,0,0,0,70,"BMW",0,0,0,2015-10-19,22
0,0,0,0,0,0,0,0,0,0,70,"BMW",0,0,0,2015-10-19,22
0,0,0,0,0,0,0,0,0,0,70,"BMW",0,0,0,2015-10-19,22
0,0,0,0,0,0,0,0,0,0,70,"BMW",0,1,0,2015-02-22,19
0,0,0,0,0,0,0,0,0,0,70,"BMW",0,1,0,2015-02-22,19
0,0,0,0,0,0,0,0,0,0,70,"BMW",0,1,0,2015-02-22,19
0,0,0,1,0,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
1,0,0,1,0,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
0,0,0,1,0,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
1,0,0,1,0,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
0,0,0,1,1,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
1,0,0,1,1,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
0,0,0,1,0,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
1,0,0,1,0,0,0,0,0,0,0,"BMW",0,0,0,2015-04-12,2
0,1,1,0,0,0,0,0,0,0,45,"BMW",0,0,0,2015-09-05,14
1,1,1,0,0,0,0,0,0,0,45,"BMW",0,0,0,2015-09-05,14
